week;Date;PTE;period_from;period_until;upward_incident_reserve;downward_incident_reserve;upward;downward;incentive_component_EURMwh;take_from_system;feed_into_system;Regulation_state;purchase_kWhPTE;sell_kWhPTE;absolute_kWhPTE;imbalance_kWhPTE;downward_reserve_kWh_PTE;downward_power_kWh_PTE;upward_power_kWh_PTE;upward_reserve_kWh_PTE;upward_incident_reserve_kWh_PTE;downward_incident_reserve_kWh_PTE;volume_kWhPTE;totals_kWhPTE
1;01/02/2024;96;23:45;00:00;;;;-40;0;-40;-40;-1;-228723;211047;439770;-17676;0;-4040;0;0;0;;4040;-4040
1;01/03/2024;1;00:00;00:15;;;1832.2;-248.76;0;1832.2;1832.2;1;-230439;139562;370001;-90877;0;-5332;56101;0;0;;61433;50769
1;01/03/2024;2;00:15;00:30;;;1832.2;-15.09;0;1832.2;-15.09;2;-169049;153488;322537;-15561;0;-655;36156;0;0;;36811;35501
1;01/03/2024;3;00:30;00:45;;;89.73;-15.09;0;89.73;89.73;1;-174006;124016;298023;-49990;0;-27;21534;0;0;;21561;21507
1;01/03/2024;4;00:45;01:00;;;94;;0;94;94;1;-198949;134680;333629;-64269;0;0;27127;0;0;;27127;27127
1;01/03/2024;5;01:00;01:15;;;1832.2;;0;1832.2;1832.2;1;-337616;229507;567123;-108109;0;0;60158;0;0;;60158;60158
1;01/03/2024;6;01:15;01:30;;;94;;0;94;94;1;-300389;253966;554356;-46423;0;0;23077;0;0;;23077;23077
1;01/03/2024;7;01:30;01:45;;;84;;0;84;84;1;-285830;265155;550985;-20675;0;0;15655;0;0;;15655;15655
1;01/03/2024;8;01:45;02:00;;;75;-7.7;0;75;-7.7;2;-261370;255398;516768;-5972;0;-1947;965;0;0;;2912;-982
1;01/03/2024;9;02:00;02:15;;;91.51;;0;91.51;91.51;1;-289165;271003;560169;-18162;0;0;9445;0;0;;9445;9445
1;01/03/2024;10;02:15;02:30;;;73.19;-13.45;0;73.19;-13.45;2;-205358;203385;408743;-1973;0;-709;2060;0;0;;2769;1351
1;01/03/2024;11;02:30;02:45;;;84.51;-207.91;0;84.51;-207.91;2;-147731;159232;306963;11502;0;-9002;1841;0;0;;10843;-7161
1;01/03/2024;12;02:45;03:00;;;106.51;-248.76;0;106.51;-248.76;2;-144180;128736;272916;-15445;0;-13761;8136;0;0;;21897;-5625
1;01/03/2024;13;03:00;03:15;;;84.51;-159.7;0;84.51;-159.7;2;-128513;129709;258222;1197;0;-12921;1591;0;0;;14512;-11330
1;01/03/2024;14;03:15;03:30;;;;-98.08;0;-98.08;-98.08;-1;-147674;161778;309452;14104;0;-19904;0;0;0;;19904;-19904
1;01/03/2024;15;03:30;03:45;;;;-41.08;0;-41.08;-41.08;-1;-139196;149699;288895;10504;0;-16702;0;0;0;;16702;-16702
1;01/03/2024;16;03:45;04:00;;;;-37.7;0;-37.7;-37.7;-1;-146514;127068;273583;-19446;0;-3832;0;0;0;;3832;-3832
1;01/03/2024;17;04:00;04:15;;;;-8.81;0;-8.81;-8.81;-1;-128099;123954;252053;-4146;0;-6205;0;0;0;;6205;-6205
1;01/03/2024;18;04:15;04:30;;;;-13.45;0;-13.45;-13.45;-1;-129459;121765;251225;-7694;0;-6427;0;0;0;;6427;-6427
1;01/03/2024;19;04:30;04:45;;;;-3.58;0;-3.58;-3.58;-1;-130124;129684;259808;-440;0;-8068;0;0;0;;8068;-8068
1;01/03/2024;20;04:45;05:00;;;;-19.7;0;-19.7;-19.7;-1;-136771;127250;264021;-9521;0;-9089;0;0;0;;9089;-9089
1;01/03/2024;21;05:00;05:15;;;;-28.45;0;-28.45;-28.45;-1;-125303;131781;257085;6478;0;-10714;0;0;0;;10714;-10714
1;01/03/2024;22;05:15;05:30;;;;-98;0;-98;-98;-1;-152835;124924;277759;-27911;0;-9378;0;0;0;;9378;-9378
1;01/03/2024;23;05:30;05:45;;;84.51;-246.76;0;84.51;-246.76;2;-130289;102189;232479;-28100;0;-1646;1519;0;0;;3165;-127
1;01/03/2024;24;05:45;06:00;;;84.51;-23.34;0;84.51;-23.34;2;-138208;140212;278421;2004;0;-4425;1977;0;0;;6402;-2448
1;01/03/2024;25;06:00;06:15;;;57.32;-265.63;0;57.32;-265.63;2;-74287;93306;167593;19019;0;-25018;540;0;0;;25558;-24478
1;01/03/2024;26;06:15;06:30;;;;-28.57;0;-28.57;-28.57;-1;-103077;73929;177006;-29148;0;-3373;0;0;0;;3373;-3373
1;01/03/2024;27;06:30;06:45;;;;-8.81;0;-8.81;-8.81;-1;-105294;117947;223241;12652;0;-282;0;0;0;;282;-282
1;01/03/2024;28;06:45;07:00;;;;;0;34.76;34.76;0;-123445;151576;275022;28131;0;0;0;0;0;;0;0
1;01/03/2024;29;07:00;07:15;;;;-17.99;0;-17.99;-17.99;-1;-128898;109456;238354;-19443;0;-1135;0;0;0;;1135;-1135
1;01/03/2024;30;07:15;07:30;;;;-26.29;0;-26.29;-26.29;-1;-139374;102623;241996;-36751;0;-2083;0;0;0;;2083;-2083
1;01/03/2024;31;07:30;07:45;;;79.22;-32.87;0;79.22;-32.87;2;-117785;107270;225055;-10515;0;-1587;1868;0;0;;3455;281
1;01/03/2024;32;07:45;08:00;;;73.96;-21.25;0;73.96;-21.25;2;-98071;151522;249593;53452;0;-1109;244;0;0;;1353;-865
1;01/03/2024;33;08:00;08:15;;;83.56;-86.57;0;83.56;-86.57;2;-140424;59359;199783;-81065;0;-4252;377;0;0;;4629;-3875
1;01/03/2024;34;08:15;08:30;;;86.95;;0;86.95;86.95;1;-97921;105649;203570;7728;0;0;2012;0;0;;2012;2012
1;01/03/2024;35;08:30;08:45;;;;;0;68.94;68.94;0;-88714;113073;201788;24359;0;0;0;0;0;;0;0
1;01/03/2024;36;08:45;09:00;;;;63.29;0;63.29;63.29;-1;-100778;111147;211926;10369;0;-58;0;0;0;;58;-58
1;01/03/2024;37;09:00;09:15;;;;62.32;0;62.32;62.32;-1;-82069;136007;218076;53938;0;-900;0;0;0;;900;-900
1;01/03/2024;38;09:15;09:30;;;;62.32;0;62.32;62.32;-1;-84926;132487;217414;47561;0;-397;0;0;0;;397;-397
1;01/03/2024;39;09:30;09:45;;;;-8.81;0;-8.81;-8.81;-1;-80471;137350;217821;56879;0;-2609;0;0;0;;2609;-2609
1;01/03/2024;40;09:45;10:00;;;79.29;-30.32;0;79.29;-30.32;2;-83712;108888;192600;25175;0;-7361;1147;0;0;;8508;-6214
1;01/03/2024;41;10:00;10:15;;;82.69;-17.95;0;82.69;-17.95;2;-97053;109184;206237;12131;0;-4690;704;0;0;;5394;-3986
1;01/03/2024;42;10:15;10:30;;;73.19;-17.88;0;73.19;-17.88;2;-103040;126973;230013;23934;0;-5933;753;0;0;;6686;-5180
1;01/03/2024;43;10:30;10:45;;;73.19;-24.8;0;-24.8;-24.8;-1;-136629;120922;257552;-15707;0;-7336;3;0;0;;7339;-7333
1;01/03/2024;44;10:45;11:00;;;;-8.81;0;-8.81;-8.81;-1;-122191;121087;243278;-1104;0;-2519;0;0;0;;2519;-2519
1;01/03/2024;45;11:00;11:15;;;;61.83;0;61.83;61.83;-1;-86426;88916;175342;2489;0;-1244;0;0;0;;1244;-1244
1;01/03/2024;46;11:15;11:30;;;54.83;;0;54.83;54.83;1;-84914;80551;165465;-4363;0;0;1040;0;0;;1040;1040
1;01/03/2024;47;11:30;11:45;;;;;0;68.83;68.83;0;-88446;86659;175105;-1787;0;0;27;0;0;;27;27
1;01/03/2024;48;11:45;12:00;;;71.83;;0;71.83;71.83;1;-102521;88829;191351;-13692;0;0;1610;0;0;;1610;1610
1;01/03/2024;49;12:00;12:15;;;73.17;;0;73.17;73.17;1;-107899;135992;243891;28093;0;0;1997;0;0;;1997;1997
1;01/03/2024;50;12:15;12:30;;;;;0;69.8;69.8;0;-102171;142639;244810;40468;0;0;0;0;0;;0;0
1;01/03/2024;51;12:30;12:45;;;;-15.27;0;-15.27;-15.27;-1;-79406;157078;236484;77672;0;-2812;0;0;0;;2812;-2812
1;01/03/2024;52;12:45;13:00;;;76.13;-29.77;0;76.13;-29.77;2;-98450;103513;201963;5062;0;-9971;503;0;0;;10474;-9468
1;01/03/2024;53;13:00;13:15;;;;19.83;0;19.83;19.83;-1;-126914;137734;264649;10820;0;-12739;0;0;0;;12739;-12739
1;01/03/2024;54;13:15;13:30;;;;19.83;0;19.83;19.83;-1;-99998;135848;235846;35851;0;-17758;0;0;0;;17758;-17758
1;01/03/2024;55;13:30;13:45;;;71.83;-8.81;0;71.83;-8.81;2;-105270;121237;226507;15967;0;-21338;41;0;0;;21379;-21297
1;01/03/2024;56;13:45;14:00;;;71.83;40.96;0;40.96;40.96;-1;-119506;130987;250493;11481;0;-1859;199;0;0;;2058;-1660
1;01/03/2024;57;14:00;14:15;;;73.83;-25.93;0;73.83;-25.93;2;-82516;77846;160362;-4670;0;-7518;1349;0;0;;8867;-6169
1;01/03/2024;58;14:15;14:30;;;71.83;67.56;0;71.83;67.56;2;-94779;107226;202005;12446;0;-925;137;0;0;;1062;-788
1;01/03/2024;59;14:30;14:45;;;74.76;67.56;0;74.76;67.56;2;-119078;143649;262727;24571;0;-489;65;0;0;;554;-424
1;01/03/2024;60;14:45;15:00;;;169.83;;0;169.83;169.83;1;-200669;143459;344128;-57211;0;0;38790;0;0;;38790;38790
1;01/03/2024;61;15:00;15:15;;;82.34;72.93;0;82.34;72.07;2;-90543;137184;227726;46641;0;-725;3409;0;0;;4134;2684
1;01/03/2024;62;15:15;15:30;;;;57.14;0;57.14;57.14;-1;-117952;173733;291684;55781;0;-2160;0;0;0;;2160;-2160
1;01/03/2024;63;15:30;15:45;;;;;0;69.49;69.49;0;-149146;172018;321164;22872;0;0;0;0;0;;0;0
1;01/03/2024;64;15:45;16:00;;;89.32;;0;89.32;89.32;1;-198662;184095;382757;-14567;0;0;3849;0;0;;3849;3849
1;01/03/2024;65;16:00;16:15;;;89.32;-154.4;0;-154.4;-154.4;-1;-181887;177206;359093;-4680;0;-16882;1719;0;0;;18601;-15163
1;01/03/2024;66;16:15;16:30;;;86.86;-100.32;0;86.86;-100.32;2;-147683;191660;339343;43976;0;-16930;292;0;0;;17222;-16638
1;01/03/2024;67;16:30;16:45;;;80.86;-26.99;0;80.86;-26.99;2;-123467;193457;316924;69990;0;-3553;298;0;0;;3851;-3255
1;01/03/2024;68;16:45;17:00;;;120.05;;0;120.05;120.05;1;-208308;184492;392800;-23815;0;0;10333;0;0;;10333;10333
1;01/03/2024;69;17:00;17:15;;;97.46;55.32;0;97.46;55.32;2;-97613;133388;231002;35775;0;-3058;7147;0;0;;10205;4089
1;01/03/2024;70;17:15;17:30;;;95.46;55.32;0;95.46;95.46;1;-172638;141119;313756;-31519;0;-2;2199;0;0;;2201;2197
1;01/03/2024;71;17:30;17:45;;;128.47;;0;128.47;128.47;1;-209228;159886;369113;-49342;0;0;52151;0;0;;52151;52151
1;01/03/2024;72;17:45;18:00;;;91.32;;0;91.32;91.32;1;-191720;156767;348487;-34953;0;0;33479;0;0;;33479;33479
1;01/03/2024;73;18:00;18:15;;;85.93;;0;85.93;85.93;1;-180451;164523;344974;-15929;0;0;6546;0;0;;6546;6546
1;01/03/2024;74;18:15;18:30;;;85.9;;0;85.9;85.9;1;-189914;175017;364931;-14897;0;0;4577;0;0;;4577;4577
1;01/03/2024;75;18:30;18:45;;;82.46;;0;82.46;82.46;1;-192275;189954;382228;-2321;0;0;2390;0;0;;2390;2390
1;01/03/2024;76;18:45;19:00;;;;;0;58.45;58.45;0;-163278;225712;388989;62434;0;0;0;0;0;;0;0
1;01/03/2024;77;19:00;19:15;;;;70.9;0;70.9;70.9;-1;-173107;246054;419161;72948;0;-495;0;0;0;;495;-495
1;01/03/2024;78;19:15;19:30;;;;70.88;0;70.88;70.88;-1;-159927;212531;372458;52604;0;-1593;0;0;0;;1593;-1593
1;01/03/2024;79;19:30;19:45;;;;69.9;0;69.9;69.9;-1;-178065;239371;417436;61306;0;-1298;0;0;0;;1298;-1298
1;01/03/2024;80;19:45;20:00;;;;73.99;0;73.99;73.99;-1;-209076;230405;439482;21329;0;-481;0;0;0;;481;-481
1;01/03/2024;81;20:00;20:15;;;41;;0;41;41;1;-166800;195816;362615;29016;0;0;179;0;0;;179;179
1;01/03/2024;82;20:15;20:30;;;81.85;;0;81.85;81.85;1;-198879;158481;357360;-40397;0;0;8303;0;0;;8303;8303
1;01/03/2024;83;20:30;20:45;;;75.85;;0;75.85;75.85;1;-168125;140863;308987;-27262;0;0;1286;0;0;;1286;1286
1;01/03/2024;84;20:45;21:00;;;;66.75;0;66.75;66.75;-1;-140696;112381;253077;-28315;0;-375;0;0;0;;375;-375
1;01/03/2024;85;21:00;21:15;;;;62.42;0;62.42;62.42;-1;-182378;194122;376499;11744;0;-3038;0;0;0;;3038;-3038
1;01/03/2024;86;21:15;21:30;;;85.32;;0;85.32;85.32;1;-195196;154633;349830;-40563;0;0;9271;0;0;;9271;9271
1;01/03/2024;87;21:30;21:45;;;84.25;;0;84.25;84.25;1;-213487;106150;319637;-107337;0;0;8828;0;0;;8828;8828
1;01/03/2024;88;21:45;22:00;;;76.97;;0;76.97;76.97;1;-203387;109722;313108;-93665;0;0;2336;0;0;;2336;2336
1;01/03/2024;89;22:00;22:15;;;91.32;;0;91.32;91.32;1;-254308;175417;429725;-78891;0;0;19325;0;0;;19325;19325
1;01/03/2024;90;22:15;22:30;;;94.46;;0;94.46;94.46;1;-218357;150599;368956;-67758;0;0;22595;0;0;;22595;22595
1;01/03/2024;91;22:30;22:45;;;;;0;55.71;55.71;0;-200062;132070;332131;-67992;0;0;7;0;0;;7;7
1;01/03/2024;92;22:45;23:00;;;;49.32;0;49.32;49.32;-1;-144791;123951;268742;-20840;0;-148;0;0;0;;148;-148
1;01/03/2024;93;23:00;23:15;;;73.47;-29.77;0;73.47;-29.77;2;-146791;154634;301425;7842;0;-5576;893;0;0;;6469;-4683
1;01/03/2024;94;23:15;23:30;;;76.42;38.12;0;76.42;38.12;2;-120712;101465;222177;-19247;0;-475;1603;0;0;;2078;1128
1;01/03/2024;95;23:30;23:45;;;73.66;;0;73.66;73.66;1;-180981;125203;306184;-55779;0;0;1184;0;0;;1184;1184
1;01/03/2024;96;23:45;00:00;;;;;0;55.71;55.71;0;-194287;135814;330102;-58473;0;0;0;0;0;;0;0
1;01/04/2024;1;00:00;00:15;;;;74.2;0;74.2;74.2;-1;-117442;139750;257192;22308;0;-29;0;0;0;;29;-29
1;01/04/2024;2;00:15;00:30;;;;54.2;0;54.2;54.2;-1;-125814;142145;267959;16331;0;-817;0;0;0;;817;-817
1;01/04/2024;3;00:30;00:45;;;;-40;0;-40;-40;-1;-130057;162886;292943;32829;0;-7720;0;0;0;;7720;-7720
1;01/04/2024;4;00:45;01:00;;;;-42.54;0;-42.54;-42.54;-1;-141963;154740;296702;12777;0;-26349;0;0;0;;26349;-26349
1;01/04/2024;5;01:00;01:15;;;;19.69;0;19.69;19.69;-1;-117091;155702;272793;38611;0;-11013;0;0;0;;11013;-11013
1;01/04/2024;6;01:15;01:30;;;;-32.79;0;-32.79;-32.79;-1;-124506;116017;240523;-8489;0;-10077;0;0;0;;10077;-10077
1;01/04/2024;7;01:30;01:45;;;;-42.54;0;-42.54;-42.54;-1;-111155;129743;240898;18588;0;-16331;0;0;0;;16331;-16331
1;01/04/2024;8;01:45;02:00;;;;-32.79;0;-32.79;-32.79;-1;-113974;127606;241580;13632;0;-19908;0;0;0;;19908;-19908
1;01/04/2024;9;02:00;02:15;;;;-42.54;0;-42.54;-42.54;-1;-106598;107425;214023;828;0;-19849;0;0;0;;19849;-19849
1;01/04/2024;10;02:15;02:30;;;;-23.04;0;-23.04;-23.04;-1;-108543;93828;202371;-14716;0;-11248;0;0;0;;11248;-11248
1;01/04/2024;11;02:30;02:45;;;;-18.04;0;-18.04;-18.04;-1;-84054;76265;160318;-7789;0;-10708;0;0;0;;10708;-10708
1;01/04/2024;12;02:45;03:00;;;;-8.81;0;-8.81;-8.81;-1;-84931;80408;165339;-4523;0;-8471;0;0;0;;8471;-8471
1;01/04/2024;13;03:00;03:15;;;;29.2;0;29.2;29.2;-1;-111486;111068;222555;-418;0;-2071;0;0;0;;2071;-2071
1;01/04/2024;14;03:15;03:30;;;;-8.81;0;-8.81;-8.81;-1;-104411;119804;224214;15393;0;-16473;0;0;0;;16473;-16473
1;01/04/2024;15;03:30;03:45;;;;40.48;0;40.48;40.48;-1;-129757;114686;244442;-15071;0;-8058;0;0;0;;8058;-8058
1;01/04/2024;16;03:45;04:00;;;;;0;74.45;74.45;0;-130069;105518;235587;-24550;0;0;0;0;0;;0;0
1;01/04/2024;17;04:00;04:15;;;;;0;74.45;74.45;0;-114327;57944;172272;-56383;0;0;0;0;0;;0;0
1;01/04/2024;18;04:15;04:30;;;;;0;74.45;74.45;0;-92667;79565;172232;-13102;0;0;0;0;0;;0;0
1;01/04/2024;19;04:30;04:45;;;;54.69;0;54.69;54.69;-1;-84604;99909;184513;15304;0;-789;0;0;0;;789;-789
1;01/04/2024;20;04:45;05:00;;;;;0;74.45;74.45;0;-101479;82381;183860;-19097;0;0;0;0;0;;0;0
1;01/04/2024;21;05:00;05:15;;;92.77;;0;92.77;92.77;1;-151809;85595;237404;-66214;0;0;7687;0;0;;7687;7687
1;01/04/2024;22;05:15;05:30;;;81.62;;0;81.62;81.62;1;-155641;72840;228481;-82800;0;0;1493;0;0;;1493;1493
1;01/04/2024;23;05:30;05:45;;;119.95;;0;119.95;119.95;1;-146504;59047;205551;-87457;0;0;13108;0;0;;13108;13108
1;01/04/2024;24;05:45;06:00;;;122.67;;0;122.67;122.67;1;-115400;73503;188903;-41896;0;0;34502;0;0;;34502;34502
1;01/04/2024;25;06:00;06:15;;;92.82;-27.32;0;92.82;-27.32;2;-107985;96980;204964;-11005;0;-4157;4663;0;0;;8820;506
1;01/04/2024;26;06:15;06:30;;;98.67;;0;98.67;98.67;1;-176389;97367;273757;-79022;0;0;7066;0;0;;7066;7066
1;01/04/2024;27;06:30;06:45;;;89.82;;0;89.82;89.82;1;-189643;170002;359645;-19641;0;0;5259;0;0;;5259;5259
1;01/04/2024;28;06:45;07:00;;;;;0;76.8;76.8;0;-140079;218044;358123;77966;0;0;0;0;0;;0;0
1;01/04/2024;29;07:00;07:15;;;;-265.63;0;-265.63;-265.63;-1;-159823;184402;344224;24579;0;-17145;0;0;0;;17145;-17145
1;01/04/2024;30;07:15;07:30;;;;-61.9;0;-61.9;-61.9;-1;-140295;193497;333792;53202;0;-26985;0;0;0;;26985;-26985
1;01/04/2024;31;07:30;07:45;;;;-40;0;-40;-40;-1;-130633;240317;370950;109683;0;-26581;0;0;0;;26581;-26581
1;01/04/2024;32;07:45;08:00;;;;73.34;0;73.34;73.34;-1;-145996;235055;381050;89059;0;-1882;0;0;0;;1882;-1882
1;01/04/2024;33;08:00;08:15;;;;55.78;0;55.78;55.78;-1;-265128;288930;554058;23803;0;-14430;0;0;0;;14430;-14430
1;01/04/2024;34;08:15;08:30;;;;;0;76.96;76.96;0;-175340;282399;457738;107059;0;-15;0;0;0;;15;-15
1;01/04/2024;35;08:30;08:45;;;;;0;76.8;76.8;0;-205154;290387;495541;85233;0;0;0;0;0;;0;0
1;01/04/2024;36;08:45;09:00;;;;52.29;0;52.29;52.29;-1;-202456;277016;479472;74560;0;-9029;0;0;0;;9029;-9029
1;01/04/2024;37;09:00;09:15;;;;66.52;0;66.52;66.52;-1;-151179;259103;410282;107924;0;-3291;0;0;0;;3291;-3291
1;01/04/2024;38;09:15;09:30;;;;26.52;0;26.52;26.52;-1;-117535;230888;348423;113353;0;-8398;0;0;0;;8398;-8398
1;01/04/2024;39;09:30;09:45;;;;55.78;0;55.78;55.78;-1;-147296;193877;341173;46580;0;-20285;0;0;0;;20285;-20285
1;01/04/2024;40;09:45;10:00;;;;29.74;0;29.74;29.74;-1;-151069;209404;360474;58335;0;-30246;0;0;0;;30246;-30246
1;01/04/2024;41;10:00;10:15;;;101.83;70.08;0;101.83;70.08;2;-310094;213404;523498;-96690;0;-1512;21659;0;0;;23171;20147
1;01/04/2024;42;10:15;10:30;;;104.74;;0;104.74;104.74;1;-296435;186448;482882;-109987;0;0;43241;0;0;;43241;43241
1;01/04/2024;43;10:30;10:45;;;101.83;;0;101.83;101.83;1;-306246;185350;491596;-120897;0;0;44052;0;0;;44052;44052
1;01/04/2024;44;10:45;11:00;;;105.86;;0;105.86;105.86;1;-282011;182137;464148;-99874;0;0;47745;0;0;;47745;47745
1;01/04/2024;45;11:00;11:15;;;105.78;;0;105.78;105.78;1;-274210;217156;491366;-57054;0;0;34512;0;0;;34512;34512
1;01/04/2024;46;11:15;11:30;;;78.78;;0;78.78;78.78;1;-229443;219896;449339;-9546;0;0;1562;0;0;;1562;1562
1;01/04/2024;47;11:30;11:45;;;;;0;78.16;78.16;0;-217547;193649;411196;-23898;0;0;0;0;0;;0;0
1;01/04/2024;48;11:45;12:00;;;82.07;68.54;0;82.07;68.54;2;-166739;160922;327661;-5818;0;-631;1100;0;0;;1731;469
1;01/04/2024;49;12:00;12:15;;;;55.17;0;55.17;55.17;-1;-119193;215623;334816;96430;0;-2941;0;0;0;;2941;-2941
1;01/04/2024;50;12:15;12:30;;;;67.17;0;67.17;67.17;-1;-141531;187603;329134;46072;0;-1017;0;0;0;;1017;-1017
1;01/04/2024;51;12:30;12:45;;;;74.07;0;74.07;74.07;-1;-163488;174521;338009;11033;0;-4641;0;0;0;;4641;-4641
1;01/04/2024;52;12:45;13:00;;;;74.25;0;74.25;74.25;-1;-181204;168036;349240;-13169;0;-687;0;0;0;;687;-687
1;01/04/2024;53;13:00;13:15;;;88.93;74.25;0;88.93;88.93;1;-165435;138208;303642;-27227;0;-303;3548;0;0;;3851;3245
1;01/04/2024;54;13:15;13:30;;;88.9;;0;88.9;88.9;1;-174398;135426;309824;-38971;0;0;18448;0;0;;18448;18448
1;01/04/2024;55;13:30;13:45;;;88.94;;0;88.94;88.94;1;-174504;172691;347194;-1813;0;0;10675;0;0;;10675;10675
1;01/04/2024;56;13:45;14:00;;;;;0;78.8;78.8;0;-173408;228732;402140;55324;0;0;0;0;0;;0;0
1;01/04/2024;57;14:00;14:15;;;87.01;;0;87.01;87.01;1;-215395;142800;358195;-72595;0;0;14439;0;0;;14439;14439
1;01/04/2024;58;14:15;14:30;;;88.98;;0;88.98;88.98;1;-160216;136806;297022;-23410;0;0;10693;0;0;;10693;10693
1;01/04/2024;59;14:30;14:45;;;82.21;77.69;0;82.21;77.69;2;-103133;131798;234930;28665;0;-986;315;0;0;;1301;-671
1;01/04/2024;60;14:45;15:00;;;;67.11;0;67.11;67.11;-1;-162248;203536;365785;41288;0;-6040;0;0;0;;6040;-6040
1;01/04/2024;61;15:00;15:15;;;;66.79;0;66.79;66.79;-1;-147635;161232;308867;13597;0;-3697;0;0;0;;3697;-3697
1;01/04/2024;62;15:15;15:30;;;;53.17;0;53.17;53.17;-1;-126069;177119;303189;51050;0;-17156;0;0;0;;17156;-17156
1;01/04/2024;63;15:30;15:45;;;;;0;78.8;78.8;0;-164857;186534;351391;21677;0;-167;0;0;0;;167;-167
1;01/04/2024;64;15:45;16:00;;;;;0;78.8;78.8;0;-154552;203356;357908;48804;0;0;0;0;0;;0;0
1;01/04/2024;65;16:00;16:15;;;;40.78;0;40.78;40.78;-1;-132018;173619;305636;41601;0;-27602;0;0;0;;27602;-27602
1;01/04/2024;66;16:15;16:30;;;;73.04;0;73.04;73.04;-1;-122531;139424;261955;16892;0;-6176;0;0;0;;6176;-6176
1;01/04/2024;67;16:30;16:45;;;89.44;73.04;0;89.44;89.44;1;-140060;140412;280472;352;0;-4;1276;0;0;;1280;1272
1;01/04/2024;68;16:45;17:00;;;160.3;;0;160.3;160.3;1;-167417;131543;298960;-35874;0;0;39648;0;0;;39648;39648
1;01/04/2024;69;17:00;17:15;;;230.21;;0;230.21;230.21;1;-125423;172653;298075;47230;0;0;39125;0;0;;39125;39125
1;01/04/2024;70;17:15;17:30;;;;;0;78.8;78.8;0;-123129;139883;263012;16754;0;0;0;0;0;;0;0
1;01/04/2024;71;17:30;17:45;;;83.16;;0;83.16;83.16;1;-132262;138434;270697;6172;0;0;2317;0;0;;2317;2317
1;01/04/2024;72;17:45;18:00;;;;;0;82.14;82.14;0;-112155;143452;255608;31297;0;0;0;0;0;;0;0
1;01/04/2024;73;18:00;18:15;;;;;0;79.42;79.42;0;-133738;179944;313683;46206;0;0;0;0;0;;0;0
1;01/04/2024;74;18:15;18:30;;;;;0;78.8;78.8;0;-112595;144203;256797;31608;0;0;0;0;0;;0;0
1;01/04/2024;75;18:30;18:45;;;84.27;;0;84.27;84.27;1;-125104;91691;216795;-33413;0;0;213;0;0;;213;213
1;01/04/2024;76;18:45;19:00;;;90.67;;0;90.67;90.67;1;-139250;89399;228649;-49851;0;0;17673;0;0;;17673;17673
1;01/04/2024;77;19:00;19:15;;;90.09;;0;90.09;90.09;1;-108394;74465;182859;-33930;0;0;13328;0;0;;13328;13328
1;01/04/2024;78;19:15;19:30;;;93.09;;0;93.09;93.09;1;-122025;76553;198578;-45472;0;0;29453;0;0;;29453;29453
1;01/04/2024;79;19:30;19:45;;;87.49;77.85;0;87.49;77.85;2;-112003;95314;207316;-16689;0;-36;2867;0;0;;2903;2831
1;01/04/2024;80;19:45;20:00;;;;26.57;0;26.57;26.57;-1;-129023;161586;290609;32563;0;-17663;0;0;0;;17663;-17663
1;01/04/2024;81;20:00;20:15;;;102.5;-33.5;0;102.5;-33.5;2;-217813;145597;363410;-72216;0;-22769;11511;0;0;;34280;-11258
1;01/04/2024;82;20:15;20:30;;;88.14;;0;88.14;88.14;1;-191349;178500;369849;-12849;0;0;8236;0;0;;8236;8236
1;01/04/2024;83;20:30;20:45;;;85.78;66.76;0;85.78;66.76;2;-158182;161138;319320;2956;0;-316;2288;0;0;;2604;1972
1;01/04/2024;84;20:45;21:00;;;85.78;59.8;0;59.8;59.8;-1;-153294;194603;347897;41310;0;-28961;2;0;0;;28963;-28959
1;01/04/2024;85;21:00;21:15;;;;70.98;0;70.98;70.98;-1;-139351;151847;291199;12496;0;-7040;0;0;0;;7040;-7040
1;01/04/2024;86;21:15;21:30;;;77.69;;0;77.69;77.69;1;-175203;152802;328005;-22401;0;0;717;0;0;;717;717
1;01/04/2024;87;21:30;21:45;;;;49.52;0;49.52;49.52;-1;-162301;192576;354877;30275;0;-6398;0;0;0;;6398;-6398
1;01/04/2024;88;21:45;22:00;;;;57.1;0;57.1;57.1;-1;-206857;197008;403865;-9849;0;-13989;0;0;0;;13989;-13989
1;01/04/2024;89;22:00;22:15;;;86.12;62.78;0;86.12;62.78;2;-129873;112362;242235;-17511;0;-337;16967;0;0;;17304;16630
1;01/04/2024;90;22:15;22:30;;;80.67;62.78;0;62.78;62.78;-1;-160545;157526;318071;-3019;0;-1241;10867;0;0;;12108;9626
1;01/04/2024;91;22:30;22:45;;;;73.75;0;73.75;73.75;-1;-172590;192246;364836;19656;0;-1407;0;0;0;;1407;-1407
1;01/04/2024;92;22:45;23:00;;;78.67;;0;78.67;78.67;1;-266887;193475;460362;-73412;0;0;3836;0;0;;3836;3836
1;01/04/2024;93;23:00;23:15;;;;-18.34;0;-18.34;-18.34;-1;-129688;212712;342400;83024;0;-18497;0;0;0;;18497;-18497
1;01/04/2024;94;23:15;23:30;;;;48.81;0;48.81;48.81;-1;-179261;170430;349690;-8831;0;-12723;0;0;0;;12723;-12723
1;01/04/2024;95;23:30;23:45;;;;61.75;0;61.75;61.75;-1;-186462;206394;392856;19933;0;-1642;0;0;0;;1642;-1642
